,TRIP_MILES,TRIP_SECONDS,FARE,COMPANY,TIP_RATE,TRIP_MINUTES
12030,0.81,214,5.0,Sun Taxi,0.0,3.566666666666667
12031,2.01,531,9.25,Blue Ribbon Taxi Association,23.0,8.85
12032,0.67,177,5.0,Medallion Leasin,0.0,2.95
12033,12.86,3397,37.0,City Service,0.0,56.61666666666667
12034,0.92,243,9.0,Taxicab Insurance Agency Llc,45.9,4.05
12035,2.23,589,9.25,Flash Cab,0.0,9.816666666666666
12036,2.06,544,8.5,Flash Cab,0.0,9.066666666666666
12037,5.0,1320,17.25,Taxi Affiliation Services,0.0,22.0
12038,12.5,3300,36.25,Taxi Affiliation Services,0.0,55.0
12039,10.0,2640,28.75,"Taxicab Insurance Agency, LLC",0.0,44.0
12040,5.0,1320,17.0,Taxi Affiliation Services,0.0,22.0
12041,2.5,660,10.0,Taxi Affiliation Services,26.0,11.0
12042,2.5,660,10.25,Top Cab Affiliation,0.0,11.0
12043,5.0,1320,16.75,Taxi Affiliation Services,0.0,22.0
12044,5.0,1320,15.75,Taxi Affiliation Services,30.8,22.0
12045,2.5,660,9.5,U Taxicab,42.1,11.0
12046,2.5,660,10.0,Taxi Affiliation Services,0.0,11.0
12047,2.5,660,10.5,Taxi Affiliation Services,31.0,11.0
12048,2.5,660,9.75,Taxi Affiliation Services,0.0,11.0
12049,2.5,660,10.25,4787 - 56058 Reny Cab Co,20.5,11.0
12050,2.5,660,10.0,Globe Taxi,0.0,11.0
12051,3.11,821,11.75,Sun Taxi,0.0,13.683333333333334
12052,2.97,784,9.18,Chicago Independents,11.5,13.066666666666666
12053,1.11,293,6.25,City Service,41.4,4.883333333333334
12054,2.08,549,9.0,Sun Taxi,22.2,9.15
12055,3.66,966,13.0,Sun Taxi,0.0,16.1
12056,3.52,929,12.75,City Service,31.2,15.483333333333333
12057,7.4,1953,22.31,Sun Taxi,23.0,32.55
12058,2.66,702,10.5,Medallion Leasin,28.6,11.7
12059,2.88,760,11.49,24 Seven Taxi,23.0,12.666666666666666
12060,1.8,475,9.12,Taxicab Insurance Agency Llc,17.2,7.916666666666667
12061,3.21,847,12.0,Flash Cab,15.7,14.116666666666667
12062,4.48,1182,17.55,Chicago Independents,22.8,19.7
12063,14.1,3720,41.25,Choice Taxi Association,0.0,62.0
12064,3.15,831,11.75,Sun Taxi,25.7,13.85
12065,5.47,1443,18.75,Flash Cab,0.0,24.05
12066,2.21,583,8.75,Flash Cab,0.0,9.716666666666667
12067,0.58,153,4.5,Flash Cab,0.0,2.55
12068,2.18,575,9.89,City Service,11.5,9.583333333333334
12069,7.28,1920,23.13,Star North Taxi Management Llc,23.0,32.0
12070,9.1,2400,28.5,Taxi Affiliation Services,0.0,40.0
12071,2.04,538,8.5,Flash Cab,0.0,8.966666666666667
12072,2.7,712,10.25,City Service,39.0,11.866666666666667
12073,1.79,472,8.0,Flash Cab,0.0,7.866666666666666
12074,14.22,3749,41.75,Sun Taxi,25.3,62.483333333333334
12075,0.88,232,9.0,Sun Taxi,34.6,3.8666666666666667
12076,1.32,348,6.5,City Service,30.8,5.8
12077,1.51,398,9.0,Sun Taxi,0.0,6.633333333333334
12078,2.52,664,10.0,Flash Cab,0.0,11.066666666666666
12079,1.26,332,6.25,City Service,32.0,5.533333333333333
12080,1.78,469,8.0,Flash Cab,22.2,7.816666666666666
12081,1.45,382,7.0,Taxicab Insurance Agency Llc,0.0,6.366666666666666
12082,0.93,245,5.5,Flash Cab,0.0,4.083333333333333
12083,4.1,1080,13.75,Taxi Affiliation Services,0.0,18.0
12084,2.05,540,8.75,Chicago Independents,39.0,9.0
12085,8.68,2286,29.0,Medallion Leasin,0.0,38.1
12086,10.17,2678,30.25,Flash Cab,0.0,44.63333333333333
12087,2.59,682,10.5,Chicago Independents,17.4,11.366666666666667
12088,7.71,2030,24.25,Flash Cab,0.0,33.833333333333336
12089,0.79,208,5.25,Flash Cab,0.0,3.466666666666667
12090,9.71,2556,30.0,City Service,0.0,42.6
12091,0.95,250,5.75,Chicago Independents,52.2,4.166666666666667
12092,5.7,1500,18.25,3556 - 36214 RC Andrews Cab,0.0,25.0
12093,7.98,2100,25.5,Flash Cab,0.0,35.0
12094,2.25,592,9.0,Flash Cab,0.0,9.866666666666667
12095,6.18,1626,19.75,Medallion Leasin,0.0,27.1
12096,2.03,534,8.75,Flash Cab,0.0,8.9
12097,6.98,1836,22.75,Flash Cab,0.0,30.6
12098,1.65,434,7.75,Sun Taxi,0.0,7.233333333333333
12099,1.46,384,9.0,Sun Taxi,11.1,6.4
12100,1.0,263,5.5,Chicago Taxicab,30.8,4.383333333333334
12101,1.0,263,5.75,Taxicab Insurance Agency Llc,0.0,4.383333333333334
12102,1.81,476,8.0,City Service,0.0,7.933333333333334
12103,3.97,1044,13.66,Chicago Independents,23.0,17.4
12104,2.51,660,10.0,Flash Cab,0.0,11.0
12105,5.99,1575,16.23,Medallion Leasin,0.0,26.25
12106,2.59,681,10.25,Medallion Leasin,0.0,11.35
12107,1.16,305,6.0,Flash Cab,0.0,5.083333333333333
12108,7.98,2098,25.0,Flash Cab,20.4,34.96666666666667
12109,2.72,715,10.75,Flash Cab,0.0,11.916666666666666
12110,2.1,552,9.0,Chicago Independents,33.3,9.2
12111,3.87,1017,14.0,Sun Taxi,14.3,16.95
12112,2.74,720,10.75,Star North Taxi Management Llc,0.0,12.0
12113,3.25,854,12.0,Flash Cab,0.0,14.233333333333333
12114,2.47,649,9.79,Sun Taxi,10.2,10.816666666666666
12115,16.9,4440,46.25,"Taxicab Insurance Agency, LLC",0.0,74.0
12116,1.18,310,6.25,Medallion Leasin,0.0,5.166666666666667
12117,2.95,775,12.07,City Service,0.0,12.916666666666666
12118,1.85,486,8.25,Chicago Independents,0.0,8.1
12119,3.78,993,13.25,Taxicab Insurance Agency Llc,20.7,16.55
12120,2.09,549,9.14,City Service,17.3,9.15
12121,1.74,457,9.0,Globe Taxi,28.8,7.616666666666666
12122,1.74,457,7.75,Flash Cab,0.0,7.616666666666666
12123,2.62,688,10.25,24 Seven Taxi,0.0,11.466666666666667
12124,2.86,751,11.22,Flash Cab,11.5,12.516666666666667
12125,1.79,470,8.0,Blue Ribbon Taxi Association,0.0,7.833333333333333
12126,7.98,2095,25.75,Globe Taxi,0.0,34.916666666666664
12127,8.0,2100,24.5,Globe Taxi,0.0,35.0
12128,3.2,840,12.25,Taxi Affiliation Services,20.8,14.0
12129,1.6,420,7.5,Taxi Affiliation Services,0.0,7.0
12130,3.2,840,11.5,Taxi Affiliation Services,20.9,14.0
12131,1.6,420,7.25,Taxi Affiliation Services,41.4,7.0
12132,3.2,840,11.5,Taxi Affiliation Services,27.0,14.0
12133,1.6,420,7.5,Taxi Affiliation Services,40.0,7.0
12134,1.6,420,7.75,Globe Taxi,38.7,7.0
12135,1.6,420,7.75,Globe Taxi,0.0,7.0
12136,1.6,420,7.5,Taxi Affiliation Services,0.0,7.0
12137,1.6,420,6.75,U Taxicab,44.4,7.0
12138,1.6,420,7.5,Taxi Affiliation Services,0.0,7.0
12139,12.8,3360,40.5,Taxi Affiliation Services,0.0,56.0
12140,1.6,420,7.75,Taxi Affiliation Services,25.8,7.0
12141,1.6,420,7.5,Taxi Affiliation Services,53.3,7.0
12142,1.6,420,7.25,Taxi Affiliation Services,27.6,7.0
12143,1.6,420,7.75,Taxi Affiliation Services,38.7,7.0
12144,4.8,1260,17.25,Globe Taxi,0.0,21.0
12145,1.6,420,7.5,Taxi Affiliation Services,40.0,7.0
12146,1.6,420,7.5,Globe Taxi,0.0,7.0
12147,1.6,420,7.5,Taxi Affiliation Services,26.7,7.0
12148,1.6,420,7.25,Taxi Affiliation Services,0.0,7.0
12149,7.89,2071,25.0,Star North Taxi Management Llc,0.0,34.516666666666666
12150,2.21,580,9.5,Medallion Leasin,17.4,9.666666666666666
12151,3.38,887,12.75,Patriot Taxi Dba Peace Taxi Associat,20.8,14.783333333333333
12152,2.18,572,9.0,Star North Taxi Management Llc,33.3,9.533333333333333
12153,1.09,286,6.0,City Service,0.0,4.766666666666667
12154,1.01,265,5.75,City Service,0.0,4.416666666666667
12155,1.54,404,7.25,Taxicab Insurance Agency Llc,0.0,6.733333333333333
12156,3.34,876,12.25,Blue Ribbon Taxi Association,20.8,14.6
12157,7.23,1896,23.25,Flash Cab,0.3,31.6
12158,0.82,215,9.0,Globe Taxi,23.0,3.5833333333333335
12159,17.66,4630,51.75,Blue Ribbon Taxi Association,0.0,77.16666666666667
12160,0.74,194,5.0,Sun Taxi,0.0,3.2333333333333334
12161,4.73,1240,16.25,Flash Cab,0.0,20.666666666666668
12162,2.88,755,11.5,Medallion Leasin,0.0,12.583333333333334
12163,1.4,367,7.0,Sun Taxi,25.0,6.116666666666666
12164,0.66,173,4.75,Flash Cab,0.0,2.8833333333333333
12165,5.41,1418,17.75,Flash Cab,0.0,23.633333333333333
12166,1.9,498,8.5,Chicago Independents,30.8,8.3
12167,1.24,325,6.5,Taxicab Insurance Agency Llc,0.0,5.416666666666667
12168,2.77,726,11.0,Flash Cab,0.0,12.1
12169,8.7,2280,26.5,Taxi Affiliation Services,0.0,38.0
12170,5.8,1520,21.25,Globe Taxi,0.0,25.333333333333332
12171,5.51,1444,18.25,City Service,20.5,24.066666666666666
12172,2.45,642,9.0,Chicago Independents,33.3,10.7
12173,3.66,959,12.75,Blue Ribbon Taxi Association,15.6,15.983333333333333
12174,3.66,959,15.26,Chicago Independents,23.0,15.983333333333333
12175,1.29,338,6.5,Medallion Leasin,0.0,5.633333333333334
12176,2.71,710,10.5,Taxicab Insurance Agency Llc,38.1,11.833333333333334
12177,2.34,613,9.97,Globe Taxi,20.1,10.216666666666667
12178,2.05,537,9.0,Chicago Independents,17.2,8.95
12179,5.99,1569,17.91,Chicago Independents,23.0,26.15
12180,3.94,1032,14.64,Chicago Independents,23.0,17.2
12181,1.68,440,7.75,24 Seven Taxi,21.6,7.333333333333333
12182,3.36,880,13.5,Medallion Leasin,11.5,14.666666666666666
12183,14.3,3745,41.25,Flash Cab,15.2,62.416666666666664
12184,2.65,694,10.25,Flash Cab,39.0,11.566666666666666
12185,2.57,673,15.08,City Service,23.0,11.216666666666667
12186,2.57,673,10.75,Sun Taxi,0.0,11.216666666666667
12187,0.97,254,5.75,City Service,59.3,4.233333333333333
12188,1.31,343,6.75,Flash Cab,44.4,5.716666666666667
12189,8.25,2160,26.5,Medallion Leasin,0.0,36.0
12190,2.54,665,10.0,Star North Taxi Management Llc,40.0,11.083333333333334
12191,0.89,233,5.5,Star North Taxi Management Llc,0.0,3.8833333333333333
12192,3.35,877,12.81,City Service,23.0,14.616666666666667
12193,3.48,911,12.75,Flash Cab,15.7,15.183333333333334
12194,7.23,1892,23.0,Flash Cab,0.0,31.533333333333335
12195,3.81,997,13.92,Chicago Independents,23.0,16.616666666666667
12196,2.87,751,11.25,Taxicab Insurance Agency Llc,0.0,12.516666666666667
12197,1.8,471,7.75,Chicago Independents,25.8,7.85
12198,1.8,471,9.0,Chicago Independents,23.0,7.85
12199,1.93,505,9.0,Sun Taxi,17.2,8.416666666666666
12200,1.46,382,7.0,Flash Cab,37.5,6.366666666666666
12201,0.86,225,5.25,Medallion Leasin,28.6,3.75
12202,4.43,1159,14.5,Flash Cab,0.0,19.316666666666666
12203,9.56,2501,30.25,Flash Cab,0.0,41.68333333333333
12204,1.12,293,6.25,City Service,27.6,4.883333333333334
12205,2.37,620,9.5,Chicago Independents,0.0,10.333333333333334
12206,10.31,2697,33.75,Sun Taxi,0.0,44.95
12207,10.31,2697,32.0,Flash Cab,0.0,44.95
12208,10.72,2804,34.0,Star North Taxi Management Llc,0.0,46.733333333333334
12209,3.9,1020,13.5,Taxi Affiliation Services,0.0,17.0
12210,1.3,340,6.75,Sun Taxi,29.6,5.666666666666667
12211,2.57,672,10.25,Sun Taxi,0.0,11.2
12212,5.26,1375,17.25,Flash Cab,0.4,22.916666666666668
12213,1.89,494,8.25,Sun Taxi,24.2,8.233333333333333
12214,0.75,196,5.25,Flash Cab,0.0,3.2666666666666666
12215,10.42,2723,31.75,Flash Cab,0.0,45.38333333333333
12216,1.86,486,8.25,Flash Cab,36.4,8.1
12217,4.34,1134,14.75,Flash Cab,0.0,18.9
12218,4.62,1207,15.44,Blue Ribbon Taxi Association,13.0,20.116666666666667
12219,4.31,1126,15.0,Flash Cab,15.5,18.766666666666666
12220,0.8,209,5.25,Sun Taxi,0.0,3.4833333333333334
12221,5.7,1489,18.5,Flash Cab,0.4,24.816666666666666
12222,8.79,2296,29.5,Flash Cab,0.0,38.266666666666666
12223,8.5,2220,30.0,Top Cab Affiliation,0.0,37.0
12224,9.76,2549,31.75,Sun Taxi,0.0,42.483333333333334
12225,1.21,316,6.5,Flash Cab,0.0,5.266666666666667
12226,2.47,645,10.0,Flash Cab,0.0,10.75
12227,1.26,329,6.5,Flash Cab,21.5,5.483333333333333
12228,1.72,449,8.0,Medallion Leasin,12.5,7.483333333333333
12229,2.59,676,10.7,Chicago Independents,11.5,11.266666666666667
12230,1.0,261,5.5,24 Seven Taxi,36.4,4.35
12231,2.92,762,11.0,Flash Cab,27.3,12.7
12232,5.12,1336,17.0,Star North Taxi Management Llc,15.4,22.266666666666666
12233,2.3,600,9.75,Taxi Affiliation Services,31.3,10.0
12234,2.3,600,9.5,Taxi Affiliation Services,42.1,10.0
12235,2.3,600,9.5,Taxi Affiliation Services,38.1,10.0
12236,2.3,600,9.5,Taxi Affiliation Services,20.9,10.0
12237,2.3,600,9.5,"Taxicab Insurance Agency, LLC",20.0,10.0
12238,2.3,600,9.5,Taxi Affiliation Services,21.0,10.0
12239,2.3,600,9.0,Taxi Affiliation Services,22.2,10.0
12240,2.3,600,9.25,Taxi Affiliation Services,43.2,10.0
12241,2.3,600,9.25,Taxi Affiliation Services,31.2,10.0
12242,2.3,600,9.25,Top Cab Affiliation,10.8,10.0
12243,1.84,480,8.0,Flash Cab,0.0,8.0
12244,6.9,1800,22.25,Taxi Affiliation Services,0.0,30.0
12245,0.97,253,9.0,City Service,11.6,4.216666666666667
12246,7.55,1969,23.75,Flash Cab,0.0,32.81666666666667
12247,8.85,2308,26.75,Flash Cab,25.4,38.46666666666667
12248,3.8,991,13.25,Flash Cab,20.8,16.516666666666666
12249,3.34,871,12.75,Blue Ribbon Taxi Association,0.0,14.516666666666667
12250,1.81,472,8.0,Star North Taxi Management Llc,0.0,7.866666666666666
12251,14.85,3872,45.5,City Service,25.3,64.53333333333333
12252,3.59,936,13.5,Medallion Leasin,25.7,15.6
12253,3.87,1009,17.25,Taxicab Insurance Agency Llc,11.5,16.816666666666666
12254,0.56,146,9.0,Star North Taxi Management Llc,0.0,2.433333333333333
12255,2.01,524,8.75,Sun Taxi,34.3,8.733333333333333
12256,4.07,1061,14.25,Flash Cab,0.0,17.683333333333334
12257,3.0,782,12.5,Globe Taxi,20.6,13.033333333333333
12258,1.22,318,6.25,Blue Ribbon Taxi Association,48.0,5.3
12259,1.22,318,9.0,Star North Taxi Management Llc,11.6,5.3
12260,2.87,748,10.75,Flash Cab,0.0,12.466666666666667
12261,13.78,3591,39.5,Sun Taxi,18.2,59.85
12262,2.23,581,9.0,24 Seven Taxi,0.0,9.683333333333334
12263,2.28,594,9.25,Chicago Independents,43.2,9.9
12264,13.06,3402,46.75,Flash Cab,0.0,56.7
12265,1.67,435,9.0,Taxicab Insurance Agency Llc,23.0,7.25
12266,2.75,716,10.75,Sun Taxi,37.2,11.933333333333334
12267,1.69,440,7.75,Sun Taxi,0.0,7.333333333333333
12268,1.21,315,6.25,City Service,32.0,5.25
12269,4.99,1299,16.81,Koam Taxi Association,23.0,21.65
12270,3.3,859,13.92,24 Seven Taxi,23.0,14.316666666666666
12271,3.7,963,13.25,Flash Cab,0.0,16.05
12272,0.88,229,5.25,City Service,0.0,3.816666666666667
12273,4.55,1184,15.0,Flash Cab,0.0,19.733333333333334
12274,1.91,497,8.5,Sun Taxi,0.0,8.283333333333333
12275,3.87,1007,13.5,City Service,20.7,16.783333333333335
12276,1.23,320,6.5,Sun Taxi,0.0,5.333333333333333
12277,1.33,346,9.0,Chicago Independents,23.0,5.766666666666667
12278,1.58,411,7.25,Flash Cab,0.0,6.85
12279,1.78,463,9.0,Sun Taxi,23.0,7.716666666666667
12280,4.06,1056,14.5,Medallion Leasin,0.0,17.6
12281,2.18,567,9.26,Sun Taxi,17.3,9.45
12282,14.14,3677,39.25,City Service,0.0,61.28333333333333
12283,9.23,2400,31.0,Flash Cab,0.0,40.0
12284,3.0,780,11.75,Taxi Affiliation Services,17.0,13.0
12285,3.0,780,12.25,Globe Taxi,0.0,13.0
12286,3.0,780,11.25,Taxi Affiliation Services,0.0,13.0
12287,12.0,3120,37.25,Taxi Affiliation Services,30.3,52.0
12288,1.5,390,6.75,Chicago Independents,59.3,6.5
12289,3.0,780,11.0,Taxi Affiliation Services,0.0,13.0
12290,1.45,377,7.0,Sun Taxi,14.3,6.283333333333333
12291,15.0,3900,43.25,"Taxicab Insurance Agency, LLC",0.0,65.0
12292,2.6,676,10.0,City Service,20.0,11.266666666666667
12293,2.97,772,11.75,Patriot Taxi Dba Peace Taxi Associat,20.0,12.866666666666667
12294,2.02,525,8.5,City Service,21.1,8.75
12295,1.97,512,8.5,Flash Cab,0.0,8.533333333333333
12296,3.34,868,12.25,Flash Cab,0.0,14.466666666666667
12297,1.57,408,7.25,Sun Taxi,13.8,6.8
12298,2.64,686,10.5,Flash Cab,0.0,11.433333333333334
12299,1.27,330,9.0,Blue Ribbon Taxi Association,23.0,5.5
12300,3.21,834,12.0,City Service,0.0,13.9
12301,2.66,691,10.25,Flash Cab,0.0,11.516666666666667
12302,1.54,400,7.25,Flash Cab,0.0,6.666666666666667
12303,0.72,187,5.0,Sun Taxi,50.0,3.1166666666666667
12304,6.7,1740,21.0,Taxi Affiliation Services,0.0,29.0
12305,13.4,3480,38.75,Top Cab Affiliation,25.3,58.0
12306,3.37,875,11.34,Taxicab Insurance Agency Llc,23.0,14.583333333333334
12307,4.41,1145,15.0,City Service,6.3,19.083333333333332
12308,1.36,353,9.0,Chicago Independents,22.2,5.883333333333334
12309,1.31,340,7.0,Blue Ribbon Taxi Association,0.0,5.666666666666667
12310,2.94,763,11.25,Sun Taxi,42.2,12.716666666666667
12311,9.19,2385,29.0,Flash Cab,0.2,39.75
12312,4.47,1160,15.74,Taxicab Insurance Agency Llc,23.0,19.333333333333332
12313,0.79,205,5.25,Flash Cab,38.1,3.4166666666666665
12314,1.58,410,7.5,Flash Cab,26.7,6.833333333333333
12315,3.95,1025,14.07,Blue Ribbon Taxi Association,5.8,17.083333333333332
12316,9.77,2535,29.5,Flash Cab,0.0,42.25
12317,3.7,960,14.0,Taxi Affiliation Services,0.0,16.0
12318,3.7,960,12.75,Taxi Affiliation Services,0.0,16.0
12319,3.7,960,13.5,Taxi Affiliation Services,0.0,16.0
12320,3.7,960,13.25,Taxi Affiliation Services,0.0,16.0
12321,3.7,960,13.25,Taxi Affiliation Services,0.0,16.0
12322,2.54,659,10.25,Flash Cab,0.0,10.983333333333333
12323,0.69,179,5.0,Sun Taxi,100.0,2.9833333333333334
12324,3.45,895,12.5,Flash Cab,0.0,14.916666666666666
12325,4.73,1227,19.94,Sun Taxi,23.0,20.45
12326,3.03,786,11.5,Sun Taxi,0.0,13.1
12327,3.67,952,12.86,Sun Taxi,23.0,15.866666666666667
12328,4.26,1105,15.0,Flash Cab,0.0,18.416666666666668
12329,2.56,664,10.0,Flash Cab,0.0,11.066666666666666
12330,1.13,293,6.25,Sun Taxi,0.0,4.883333333333334
12331,4.49,1164,15.75,Flash Cab,0.0,19.4
12332,2.18,565,9.0,Flash Cab,0.0,9.416666666666666
12333,3.77,977,13.48,Medallion Leasin,23.0,16.283333333333335
12334,1.64,425,7.5,Flash Cab,0.0,7.083333333333333
12335,2.25,583,9.5,Chicago Independents,0.0,9.716666666666667
12336,7.8,2021,27.0,Flash Cab,0.0,33.68333333333333
12337,4.45,1153,15.34,Star North Taxi Management Llc,23.0,19.216666666666665
12338,9.9,2565,30.0,Flash Cab,0.0,42.75
12339,4.4,1140,15.0,Taxi Affiliation Services,30.7,19.0
12340,4.4,1140,15.5,Taxi Affiliation Services,0.0,19.0
12341,7.33,1899,24.75,Flash Cab,0.0,31.65
12342,2.05,531,9.0,City Service,11.1,8.85
12343,3.07,795,11.5,Flash Cab,0.0,13.25
12344,6.99,1810,22.5,Sun Taxi,20.4,30.166666666666668
12345,10.2,2641,35.75,Flash Cab,0.0,44.016666666666666
12346,2.36,611,10.0,Sun Taxi,0.0,10.183333333333334
12347,13.48,3489,39.25,Flash Cab,0.0,58.15
12348,5.17,1338,17.25,Flash Cab,0.0,22.3
12349,2.5,647,10.0,Flash Cab,21.0,10.783333333333333
12350,2.33,603,9.5,Sun Taxi,31.6,10.05
12351,1.31,339,6.75,City Service,20.6,5.65
12352,11.01,2849,34.75,Sun Taxi,0.0,47.483333333333334
12353,2.91,753,10.75,Flash Cab,0.0,12.55
12354,2.74,709,11.58,Flash Cab,23.0,11.816666666666666
12355,4.0,1035,15.25,24 Seven Taxi,0.0,17.25
12356,4.46,1154,15.25,Flash Cab,0.0,19.233333333333334
12357,0.63,163,4.75,Flash Cab,0.0,2.716666666666667
12358,5.33,1379,18.0,24 Seven Taxi,0.0,22.983333333333334
12359,3.1,802,11.5,Chicago Independents,0.0,13.366666666666667
12360,2.78,719,10.75,Sun Taxi,0.0,11.983333333333333
12361,11.6,3000,34.75,Taxi Affiliation Services,0.0,50.0
12362,1.16,300,6.25,Sun Taxi,0.0,5.0
12363,2.32,600,9.25,Flash Cab,0.0,10.0
12364,2.15,556,9.24,City Service,23.1,9.266666666666667
12365,4.13,1068,14.25,Medallion Leasin,0.0,17.8
12366,2.92,755,11.0,Flash Cab,136.4,12.583333333333334
12367,12.3,3180,38.25,Taxi Affiliation Services,20.2,53.0
12368,6.63,1714,21.0,Flash Cab,9.5,28.566666666666666
12369,1.35,349,6.75,Flash Cab,29.6,5.816666666666666
12370,1.35,349,6.75,Taxicab Insurance Agency Llc,0.0,5.816666666666666
12371,2.94,760,12.36,Sun Taxi,11.5,12.666666666666666
12372,2.89,747,10.8,Chicago Independents,23.0,12.45
12373,1.18,305,9.0,Taxicab Insurance Agency Llc,11.6,5.083333333333333
12374,2.6,672,10.25,Medallion Leasin,39.0,11.2
12375,3.37,871,12.75,Medallion Leasin,0.0,14.516666666666667
12376,4.5,1163,15.25,Chicago Independents,0.0,19.383333333333333
12377,4.21,1088,13.9,Star North Taxi Management Llc,0.0,18.133333333333333
12378,4.57,1181,15.75,Flash Cab,0.0,19.683333333333334
12379,1.13,292,9.0,City Service,11.6,4.866666666666666
12380,2.38,615,9.5,City Service,0.0,10.25
12381,0.96,248,5.75,Sun Taxi,0.0,4.133333333333334
12382,0.6,155,4.75,Flash Cab,0.0,2.5833333333333335
12383,3.12,806,11.75,City Service,0.0,13.433333333333334
12384,2.64,682,10.5,Chicago Independents,20.8,11.366666666666667
12385,2.35,607,9.75,Flash Cab,0.0,10.116666666666667
12386,2.66,687,11.82,City Service,28.8,11.45
12387,1.94,501,9.25,City Service,23.0,8.35
12388,2.85,736,11.25,Flash Cab,15.6,12.266666666666667
12389,16.16,4173,45.25,Chicago Independents,17.7,69.55
12390,2.25,581,9.53,Medallion Leasin,23.0,9.683333333333334
12391,8.64,2231,28.0,Flash Cab,0.0,37.18333333333333
12392,1.89,488,9.36,Taxicab Insurance Agency Llc,21.4,8.133333333333333
12393,1.77,457,8.0,Flash Cab,0.0,7.616666666666666
12394,2.32,599,9.5,Flash Cab,0.0,9.983333333333333
12395,16.5,4260,49.0,Taxi Affiliation Services,0.0,71.0
12396,7.84,2024,25.75,Flash Cab,0.0,33.733333333333334
12397,1.29,333,6.5,Flash Cab,0.0,5.55
12398,6.71,1732,21.59,Sun Taxi,23.0,28.866666666666667
12399,4.15,1071,14.0,Taxicab Insurance Agency Llc,0.0,17.85
12400,0.93,240,9.0,24 Seven Taxi,0.0,4.0
12401,1.43,369,7.0,Flash Cab,0.0,6.15
12402,7.84,2023,24.0,Flash Cab,20.4,33.71666666666667
12403,3.31,854,12.0,Flash Cab,26.0,14.233333333333333
12404,1.0,258,5.75,Sun Taxi,34.8,4.3
12405,2.76,712,10.75,City Service,27.9,11.866666666666667
12406,0.95,245,5.75,Flash Cab,0.0,4.083333333333333
12407,1.33,343,9.95,Sun Taxi,28.7,5.716666666666667
12408,11.74,3027,36.75,Globe Taxi,0.0,50.45
12409,2.68,691,10.5,Flash Cab,0.0,11.516666666666667
12410,3.29,848,11.75,Sun Taxi,0.0,14.133333333333333
12411,4.0,1031,14.41,Sun Taxi,23.0,17.183333333333334
12412,1.42,366,6.75,Flash Cab,0.0,6.1
12413,14.2,3660,40.0,Taxi Affiliation Services,0.0,61.0
12414,5.75,1482,18.75,Flash Cab,0.0,24.7
12415,16.44,4237,44.5,Flash Cab,20.2,70.61666666666666
12416,2.01,518,8.75,Flash Cab,41.0,8.633333333333333
12417,3.05,786,12.0,Flash Cab,0.0,13.1
12418,1.3,335,6.75,Sun Taxi,0.0,5.583333333333333
12419,9.64,2484,29.5,Flash Cab,0.0,41.4
12420,1.89,487,8.0,Chicago Independents,0.0,8.116666666666667
12421,3.66,943,13.25,Globe Taxi,15.4,15.716666666666667
12422,1.25,322,6.5,Flash Cab,0.0,5.366666666666666
12423,1.32,340,6.25,Flash Cab,0.0,5.666666666666667
12424,2.71,698,10.5,City Service,0.0,11.633333333333333
12425,3.11,801,11.0,24 Seven Taxi,0.0,13.35
12426,1.39,358,7.0,Sun Taxi,0.0,5.966666666666667
12427,0.8,206,5.25,Flash Cab,0.0,3.433333333333333
12428,3.34,860,16.84,Chicago Independents,23.0,14.333333333333334
12429,2.28,587,9.25,Flash Cab,0.0,9.783333333333333
12430,2.42,623,10.7,City Service,23.0,10.383333333333333
12431,3.03,780,11.5,Blue Ribbon Taxi Association,0.0,13.0
12432,2.56,659,9.75,Flash Cab,30.8,10.983333333333333
12433,3.45,888,12.75,City Service,0.0,14.8
12434,1.29,332,6.5,City Service,0.0,5.533333333333333
12435,3.07,790,11.25,Flash Cab,16.3,13.166666666666666
12436,0.96,247,5.75,Flash Cab,0.0,4.116666666666666
12437,2.13,548,9.0,Flash Cab,0.0,9.133333333333333
12438,5.5,1415,16.0,City Service,0.0,23.583333333333332
12439,2.9,746,11.25,City Service,26.0,12.433333333333334
12440,2.9,746,10.36,Chicago Independents,23.0,12.433333333333334
12441,3.41,877,12.5,Flash Cab,0.0,14.616666666666667
12442,1.4,360,6.75,Choice Taxi Association,0.0,6.0
12443,2.8,720,11.0,Taxi Affiliation Services,11.3,12.0
12444,1.4,360,6.75,Choice Taxi Association,0.0,6.0
12445,1.4,360,6.75,Taxi Affiliation Services,0.0,6.0
12446,0.7,180,5.0,U Taxicab,0.0,3.0
